Orden;Material;Documento material;Descripción material;Ctd.en UM base y signo +/-;Impte.mon.local;Clase de movimiento;Fecha de documento;Fecha contabiliz.;Almacén;Ind.movim.mercancías;Centro;Pos.documento mat.;Lote;Indicador Debe/Haber;Moneda;Reserva
1082917;18001612;4916450809;CINTA DE RESINA 110*450M ROLX45000CM;5.000;0;261;18/5/2026;18/5/2026;1001;1;B010;1;2603311297;H;COP;1946611
1082917;14002447;4916447365;PRESAS CORTADAS CJ(180UN);71;21.258.962;261;18/5/2026;18/5/2026;1001;2;B010;1;2605160081;H;COP;0
1082917;18001590;4916447341;BOLSA FUNDA PERFORADA BTOX10BOLX100UN;1.000;222.807;261;18/5/2026;18/5/2026;1001;2;B010;3;2604291332;H;COP;0
1082917;18001590;4916450809;BOLSA FUNDA PERFORADA BTOX10BOLX100UN;200;44.561;261;18/5/2026;18/5/2026;1001;2;B010;2;2604291332;H;COP;0
1082917;12002532;5001984162;ALAS CORTADAS POLLO;-38;-403.712;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001984321;ALAS CORTADAS POLLO;-163,700;-1.739.149;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001984378;ALAS CORTADAS POLLO;-177,300;-1.883.635;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001984387;ALAS CORTADAS POLLO;-143,800;-1.527.731;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001984408;ALAS CORTADAS POLLO;-148,400;-1.576.602;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001984476;ALAS CORTADAS POLLO;-79,600;-845.670;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001984621;ALAS CORTADAS POLLO;-115,300;-1.224.947;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001984767;ALAS CORTADAS POLLO;-136,200;-1.446.989;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001984780;ALAS CORTADAS POLLO;-175;-1.859.200;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001984795;ALAS CORTADAS POLLO;-155,200;-1.648.845;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001984797;ALAS CORTADAS POLLO;-152,600;-1.621.222;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001985067;ALAS CORTADAS POLLO;-104,400;-1.109.146;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001985071;ALAS CORTADAS POLLO;-114;-1.211.136;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001985072;ALAS CORTADAS POLLO;-141,900;-1.507.546;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001985223;ALAS CORTADAS POLLO;-166,200;-1.765.709;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001985252;ALAS CORTADAS POLLO;-147,400;-1.565.978;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001985289;ALAS CORTADAS POLLO;-171,700;-1.824.141;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001985460;ALAS CORTADAS POLLO;-47,900;-508.890;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001985492;ALAS CORTADAS POLLO;-122,200;-1.298.253;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001985498;ALAS CORTADAS POLLO;-149,700;-1.590.413;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002532;5001985500;ALAS CORTADAS POLLO;-131,700;-1.399.181;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180200;S;COP;0
1082917;12002546;5001984203;CAJA DE POLLO;-167,800;-1.461.706;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984212;CAJA DE POLLO;-171,700;-1.495.679;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984217;CAJA DE POLLO;-158;-1.376.338;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984223;CAJA DE POLLO;-163,200;-1.421.635;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984241;CAJA DE POLLO;-158,200;-1.378.080;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984275;CAJA DE POLLO;-146,200;-1.273.548;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984297;CAJA DE POLLO;-180,800;-1.574.949;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984304;CAJA DE POLLO;-147,500;-1.284.873;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984327;CAJA DE POLLO;-171;-1.489.581;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984341;CAJA DE POLLO;-184,800;-1.609.793;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984349;CAJA DE POLLO;-188,100;-1.638.539;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984802;CAJA DE POLLO;-181,600;-1.581.918;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984804;CAJA DE POLLO;-171,400;-1.493.065;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984808;CAJA DE POLLO;-166,500;-1.450.382;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984810;CAJA DE POLLO;-178;-1.550.558;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984811;CAJA DE POLLO;-167,700;-1.460.835;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984815;CAJA DE POLLO;-166,400;-1.449.510;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984817;CAJA DE POLLO;-174,100;-1.516.585;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984819;CAJA DE POLLO;-155,900;-1.358.045;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984820;CAJA DE POLLO;-176;-1.533.136;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984825;CAJA DE POLLO;-156,100;-1.359.787;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984832;CAJA DE POLLO;-167,500;-1.459.093;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984836;CAJA DE POLLO;-162,500;-1.415.538;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984837;CAJA DE POLLO;-159,300;-1.387.662;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984841;CAJA DE POLLO;-159,300;-1.387.662;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984844;CAJA DE POLLO;159,300;1.387.662;102;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;H;COP;0
1082917;12002546;5001984845;CAJA DE POLLO;-183,400;-1.597.597;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984849;CAJA DE POLLO;-168,900;-1.471.288;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984850;CAJA DE POLLO;-173,500;-1.511.359;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984856;CAJA DE POLLO;-165,800;-1.444.284;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984863;CAJA DE POLLO;-170,700;-1.486.968;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001984868;CAJA DE POLLO;-164,200;-1.430.346;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985079;CAJA DE POLLO;-172,200;-1.500.034;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985219;CAJA DE POLLO;-175,900;-1.532.265;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985248;CAJA DE POLLO;-159,500;-1.389.405;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985256;CAJA DE POLLO;-173,900;-1.514.843;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985266;CAJA DE POLLO;-167,300;-1.457.350;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985269;CAJA DE POLLO;-165,500;-1.441.671;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985278;CAJA DE POLLO;-166,100;-1.446.897;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985285;CAJA DE POLLO;-168,500;-1.467.804;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985298;CAJA DE POLLO;-174,500;-1.520.070;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985305;CAJA DE POLLO;-167,400;-1.458.221;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985310;CAJA DE POLLO;-155,500;-1.354.561;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985328;CAJA DE POLLO;-140,700;-1.225.638;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985331;CAJA DE POLLO;-146,800;-1.278.775;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985334;CAJA DE POLLO;-153,800;-1.339.752;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;12002546;5001985338;CAJA DE POLLO;-102;-888.522;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180195;S;COP;0
1082917;14002445;5001984596;PRESAS ORIGINAL CJX10BOL(18UN;-900;-27.008.100;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180196;S;COP;0
1082917;14002445;5001985545;PRESAS ORIGINAL CJX10BOL(18UN;-1.688;-50.655.192;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180196;S;COP;0
1082917;14002447;5001985598;PRESAS CORTADAS CJ(180UN);-88;-26.349.136;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180198;S;COP;0
1082918;12001209;4916447112;SALMUERA CRISPY;804,160;1.457.138;261;18/5/2026;18/5/2026;1001;1;B010;1;2605180212;H;COP;1946615
1082918;18001588;4916447112;BOLSA POLLO CRISPY  BTOX2500UN;2.040;213.535;261;18/5/2026;18/5/2026;1001;1;B010;2;2604291273;H;COP;1946615
1082918;18001602;4916437160;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916437161;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916437163;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916437668;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916437672;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916438588;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916438593;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916438610;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916439572;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916439579;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916439586;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916441574;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916441579;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916441595;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946615
1082918;18001602;4916445630;ETIQUETA TERMICA CJX4ROLX2605UN;1;48;261;18/5/2026;18/5/2026;1001;1;B010;1;2604290726;H;COP;1946615
1082918;18001602;4916445734;ETIQUETA TERMICA CJX4ROLX2605UN;1;48;261;18/5/2026;18/5/2026;1001;1;B010;1;2604290726;H;COP;1946615
1082918;18001602;4916474486;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;20/5/2026;20/5/2026;1001;1;B010;1;2604290726;H;COP;1946615
1082918;18001602;4916474490;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;20/5/2026;20/5/2026;1001;1;B010;1;2604290726;H;COP;1946615
1082918;18001602;4916474493;ETIQUETA TERMICA CJX4ROLX2605UN;100;4.800;261;20/5/2026;20/5/2026;1001;1;B010;1;2604290726;H;COP;1946615
1082918;18001602;4916474670;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;20/5/2026;20/5/2026;1001;1;B010;1;2604290726;H;COP;1946615
1082918;18001602;4916474675;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;20/5/2026;20/5/2026;1001;1;B010;1;2604290726;H;COP;1946615
1082918;18001602;4916474676;ETIQUETA TERMICA CJX4ROLX2605UN;180;8.640;261;20/5/2026;20/5/2026;1001;1;B010;1;2604290726;H;COP;1946615
1082918;18001612;4916447112;CINTA DE RESINA 110*450M ROLX45000CM;14.000;0;261;18/5/2026;18/5/2026;1001;1;B010;3;2603311297;H;COP;1946615
1082918;18001612;4916450856;CINTA DE RESINA 110*450M ROLX45000CM;1.000;0;261;18/5/2026;18/5/2026;1001;1;B010;1;2603311297;H;COP;1946615
1082918;11001689;4916439083;PRESAS CORTADAS DE POLLO MP;1.719,900;14.487.180;261;18/5/2026;18/5/2026;1001;2;B010;1;2605160388;H;COP;0
1082918;11001689;4916446958;PRESAS CORTADAS DE POLLO MP;3.736,400;30.966.446;261;18/5/2026;18/5/2026;1001;2;B010;1;2605160485;H;COP;0
1082918;11001689;4916447444;PRESAS CORTADAS DE POLLO MP;350;2.900.722;261;18/5/2026;18/5/2026;1001;2;B010;1;2605180704;H;COP;0
1082918;18001590;4916447112;BOLSA FUNDA PERFORADA BTOX10BOLX100UN;500;111.403;261;18/5/2026;18/5/2026;1001;2;B010;4;2604291332;H;COP;0
1082918;18001602;4916474885;ETIQUETA TERMICA CJX4ROLX2605UN;-1.850;-88.798;262;20/5/2026;20/5/2026;1001;2;B010;1;2604241568;S;COP;0
1082918;14002444;5001985307;PRESAS CRISPY CJX10BOL(18UN);-2.280;-61.544.040;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180205;S;COP;0
1082919;11000341;4916459559;MARINADOR CRISPY 15.66KG CJX60UN;5;17.883;261;19/5/2026;19/5/2026;1001;1;B010;1;2603050867;H;COP;1946616
1082919;14002440;4916438109;CARNE DE STRIPS;522;8.566.542;261;18/5/2026;18/5/2026;1001;1;B010;1;2605180262;H;COP;1946616
1082919;14002440;4916459557;CARNE DE STRIPS;-154,500;-2.535.500;262;19/5/2026;19/5/2026;1001;1;B010;1;2605180262;S;COP;1946616
1082919;18001585;4916459559;BOLSA FUNDA BTOX10BOLX100UN;15;3.226;261;19/5/2026;19/5/2026;1001;1;B010;3;2604151095;H;COP;1946616
1082919;18001586;4916459559;BOLSA FUELLE  BTOX50BOLX100UN;510;28.000;261;19/5/2026;19/5/2026;1001;1;B010;2;2604291357;H;COP;1946616
1082919;18001602;4916437307;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946616
1082919;18001602;4916437310;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946616
1082919;18001612;4916459559;CINTA DE RESINA 110*450M ROLX45000CM;1.245,800;0;261;19/5/2026;19/5/2026;1001;1;B010;4;2603311297;H;COP;1946616
1082919;11000092;4916459559;CARRAGENINA BTOX25KG;0,172;5.871;261;19/5/2026;19/5/2026;1001;2;B010;5;2603091072;H;COP;0
1082919;11001130;4916459559;SAL YODADA  BTOX25UNX0.5KG;3,158;7.217;261;19/5/2026;19/5/2026;1001;2;B010;6;2604220955;H;COP;0
1082919;14002441;4916437835;STRIPS MARINADO BOL(20UN);-75;-1.264.275;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180209;S;COP;0
1082919;14002441;4916438475;STRIPS MARINADO BOL(20UN);-150;-2.528.550;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180209;S;COP;0
1082919;14002441;4916438693;STRIPS MARINADO BOL(20UN);-150;-2.528.550;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180209;S;COP;0
1082920;12002517;4916446123;MIX DE SALMUERA CRISPY;163,680;2.127.349;261;18/5/2026;18/5/2026;1001;1;B010;1;2605180787;H;COP;1946619
1082920;18001596;4916450752;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;18/5/2026;18/5/2026;1001;1;B010;1;2404011303;H;COP;1946619
1082920;12001209;4916446144;SALMUERA CRISPY;-1.263,680;-2.289.788;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180212;S;COP;0
1082921;11000341;4916448127;MARINADOR CRISPY 15.66KG CJX60UN;5;17.883;261;18/5/2026;18/5/2026;1001;1;B010;2;2602231132;H;COP;1946618
1082921;14002446;4916441056;CARNE BIG CRUNCH;288,400;4.622.475;261;18/5/2026;18/5/2026;1001;1;B010;1;2605180265;H;COP;1946618
1082921;14002446;4916453904;CARNE BIG CRUNCH;-288,400;-4.622.475;262;18/5/2026;18/5/2026;1001;1;B010;1;2605180265;S;COP;1946618
1082921;14002446;4916454724;CARNE BIG CRUNCH;210,600;3.375.497;261;19/5/2026;19/5/2026;1001;1;B010;2;2605180265;H;COP;1946618
1082921;18001585;4916454724;BOLSA FUNDA BTOX10BOLX100UN;20;4.301;261;19/5/2026;19/5/2026;1001;1;B010;1;2604151095;H;COP;1946618
1082921;18001586;4916454724;BOLSA FUELLE  BTOX50BOLX100UN;400;21.961;261;19/5/2026;19/5/2026;1001;1;B010;3;2604291357;H;COP;1946618
1082921;18001602;4916438649;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946618
1082921;18001602;4916439029;ETIQUETA TERMICA CJX4ROLX2605UN;100;4.800;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946618
1082921;18001602;4916439305;ETIQUETA TERMICA CJX4ROLX2605UN;100;4.800;261;18/5/2026;18/5/2026;1001;1;B010;1;2604241568;H;COP;1946618
1082921;18001612;4916454724;CINTA DE RESINA 110*450M ROLX45000CM;3.000;0;261;19/5/2026;19/5/2026;1001;1;B010;4;2603311297;H;COP;1946618
1082921;14002427;4916439143;BIG CRUNCH MARINADO BOL(10UN);-300;-2.829.000;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180214;S;COP;0
1082921;14002427;4916448127;BIG CRUNCH MARINADO BOL(10UN);-90;-848.700;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180214;S;COP;0
1082922;12002516;4916446140;MIX DE SALMUERA ORIGINAL;93,520;1.123.924;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140318;H;COP;1946621
1082922;18001596;4916450733;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;18/5/2026;18/5/2026;1001;1;B010;1;2404011303;H;COP;1946621
1082922;11001377;4916450733;HIELO BOL(12KG);35;245.000;261;18/5/2026;18/5/2026;1001;2;B010;2;2605160511;H;COP;0
1082922;12001211;4916446170;SALMUERA IMOR;-1.493,520;-1.315.791;101;18/5/2026;18/5/2026;1001;4;B010;1;2605180216;S;COP;0
1082927;12002546;4916437260;CAJA DE POLLO;162,600;1.416.409;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916437262;CAJA DE POLLO;155;1.350.205;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916437265;CAJA DE POLLO;172,800;1.505.261;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916437266;CAJA DE POLLO;160,900;1.401.600;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916437282;CAJA DE POLLO;180,300;1.570.593;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916437320;CAJA DE POLLO;163,900;1.427.733;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916437323;CAJA DE POLLO;147,500;1.284.873;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916437598;CAJA DE POLLO;162,700;1.417.280;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916438598;CAJA DE POLLO;166,100;1.446.897;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916438612;CAJA DE POLLO;161,100;1.403.342;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916438618;CAJA DE POLLO;141,100;1.229.122;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916438619;CAJA DE POLLO;164,200;1.430.346;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916438734;CAJA DE POLLO;163,500;1.424.249;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916438738;CAJA DE POLLO;186,600;1.625.473;261;18/5/2026;18/5/2026;1001;1;B010;1;2605130114;H;COP;1946624
1082927;12002546;4916439274;CAJA DE POLLO;144,800;1.261.353;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916439491;CAJA DE POLLO;160,400;1.397.244;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916439492;CAJA DE POLLO;157,200;1.369.369;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916439494;CAJA DE POLLO;153,800;1.339.752;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916439561;CAJA DE POLLO;150,500;1.311.006;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916439952;CAJA DE POLLO;149,300;1.300.552;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916440365;CAJA DE POLLO;159,700;1.391.147;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916440366;CAJA DE POLLO;170,900;1.488.710;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916440367;CAJA DE POLLO;178,800;1.557.527;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916440372;CAJA DE POLLO;173,300;1.509.616;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916440687;CAJA DE POLLO;166,300;1.448.639;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916440688;CAJA DE POLLO;166,700;1.452.124;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916440721;CAJA DE POLLO;155;1.350.205;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916441178;CAJA DE POLLO;310,200;2.702.152;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916441597;CAJA DE POLLO;475,600;4.142.952;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916441765;CAJA DE POLLO;162,800;1.418.151;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916443745;CAJA DE POLLO;157,200;1.369.369;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916444075;CAJA DE POLLO;157,100;1.368.498;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916444076;CAJA DE POLLO;164,500;1.432.960;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916444117;CAJA DE POLLO;161,400;1.405.955;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916444725;CAJA DE POLLO;169,400;1.475.643;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916444727;CAJA DE POLLO;169,900;1.479.999;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916445159;CAJA DE POLLO;164,200;1.430.346;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916446077;CAJA DE POLLO;162,900;1.419.022;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
1082927;12002546;4916446246;CAJA DE POLLO;163,800;1.426.862;261;18/5/2026;18/5/2026;1001;1;B010;1;2605140091;H;COP;1946624
